% Model:              2.mph
% Version:            COMSOL 6.0.0.405
% Date:               Feb 15 2023, 14:32
% Dimension:          3
% Nodes:              44038
% Expressions:        1
% Description:        Slice
% x,y,z,Electric field norm
318.77394508607176,42.836717391592664,6.938893903907228E-18,6198.779624347802
318.83149278275687,42.7987966800364,6.938893903907228E-18,6458.149913238267
318.7374510845859,42.798796680036396,6.938893903907228E-18,6223.374992022672
319.02885822707447,42.6684227593396,3.469446951953614E-18,7395.779941829725
319.0576600528892,42.64943871090019,-3.469446951953614E-18,7531.18125507488
319.0105982702744,42.649438710900185,-6.938893903907228E-18,7450.511254252366
318.6125837003375,42.66842275933959,1.0408340855860843E-17,6076.086965936977
318.64138552615225,42.649438710900185,0,6199.638217247243
318.5943237435374,42.64943871090019,3.469446951953614E-18,6078.796554293676
318.6655921952679,42.6684227593396,1.0408340855860843E-17,6236.403768184835
318.4152182560198,42.798796680036396,6.938893903907228E-18,5234.781780269556
318.46358369700545,42.836717391592664,6.938893903907228E-18,5284.653513099962
318.2251109994151,42.64943871090019,-3.469446951953614E-18,5087.750599883829
318.24931766853075,42.66842275933959,3.469446951953614E-18,5104.057455280513
318.8675490534741,42.49999999999999,2.1904021720331134E-18,7244.200319667558
318.4512745267371,42.49999999999999,1.0952010860165568E-17,5978.583497688085
318.6053217795718,42.9480741179089,0,5421.345102816072
319.2838235802111,42.499999999999986,0,8275.631918280023
318.035,42.49999999999999,0,4921.171679361664
318.8204862772823,42.88479613805223,1.3877787807814457E-17,5982.173891634751
319.0522107758866,42.692427422548334,-3.469446951953614E-18,6998.48655143153
318.85682013766296,42.85476092139383,-1.3877787807814457E-17,6141.438127220032
319.0703859349601,42.67739715471016,2.0816681711721685E-17,7081.1397591881705
318.6431264537586,43.032091369207016,-1.3877787807814457E-17,5259.335954729063
317.622961997077,42.49287360534095,3.469446951953614E-18,4379.126763725766
317.6443802653833,42.43684558006786,3.469446951953614E-18,4405.471375087435
317.6011459171592,42.462357474525646,-3.469446951953614E-18,4353.725695435728
317.5748735323399,42.425607905629725,3.469446951953614E-18,4322.241747002386
317.6827416948196,42.120556265515134,-3.469446951953614E-18,4450.264209477076
317.4534981780624,42.25582918264878,-4.163336342344337E-17,4183.989510324567
317.7270159983297,42.12132201080521,1.0408340855860843E-17,4503.154286386417
317.8125463894645,42.496152558233064,2.7755575615628914E-17,4585.693795720464
317.88735226090296,42.29347170812312,0,4686.488703011413
317.55152485590315,42.491638065760355,6.938893903907228E-18,4301.131637698803
317.590092778929,42.49230511646614,1.3877787807814457E-17,4343.191563879305
317.739704521806,42.08694341624625,3.469446951953614E-18,4517.21936777073
317.76474843570907,42.12197461138648,0,4545.0454470414
317.70954496308025,42.044756504442006,-3.469446951953614E-18,4484.527863644651
317.5045623877943,42.11747456903828,0,4242.845868912487
317.3676391683936,42.48845767469922,0,4119.747081050664
317.59205678270894,41.880415124369385,0,4352.3805511443215
318.1924388294025,42.68061663527484,3.469446951953614E-18,5023.106524432815
318.3498776588049,42.86123327054969,1.3877787807814457E-17,5108.836326861743
318.1710723972597,42.65610468294323,0,5014.627419528925
318.3071447945194,42.81220936588648,6.938893903907228E-18,5084.225036958003
318.4432171917791,42.96831404882973,0,5151.72830795333
318.97278581743745,43.14040542729124,-2.7755575615628914E-17,5520.622653382011
318.9938008425748,43.12630750348874,-2.7755575615628914E-17,5588.903249171091
319.22035157410335,42.974144805793344,2.1904021720331134E-18,6368.269496781622
319.15617548596344,43.448194293744294,1.0952010860165568E-17,5173.760986810201
319.00655695345705,43.15149183334697,-1.3877787807814457E-17,5556.298485575718
318.98835151630715,43.16651785081134,-2.7755575615628914E-17,5487.311081858295
318.7671899886132,43.27847981503391,2.7755575615628914E-17,4908.741254593074
318.92929722735835,43.60031069960229,3.469446951953614E-17,4532.522933086064
318.7926341875831,43.32880547628473,-6.938893903907228E-18,4848.529123737449
318.94202388992187,43.62549119414139,2.0816681711721685E-17,4506.535890385748
319.0912953157912,43.92214846385284,0,4234.456426504947
318.5804973283795,43.38535030312774,-2.7755575615628914E-17,4708.280182458226
318.61496006971515,43.46505679716486,1.3877787807814457E-17,4627.830694789322
318.72364218181076,43.71806787303502,0,4389.725794293179
318.74797428302605,43.774369533431646,-1.3877787807814457E-17,4315.697599230792
318.5589623103004,43.50799928523319,-1.3877787807814457E-17,4538.51363846835
318.355693595935,43.51403712231811,0,4409.605026121681
318.4043481331893,43.626566840884934,0,4290.209714308422
318.51570449328426,43.422440362817014,1.3877787807814457E-17,4621.397810624727
318.48181908355235,43.15573418799124,0,4996.140854013115
318.271118259744,43.31723730928395,1.3877787807814457E-17,4641.352534539183
318.409371884838,43.211265288960874,-2.7755575615628914E-17,4872.606115532224
318.6778881487394,43.74426643088357,-1.3877787807814457E-17,4305.457784054664
318.26421899795525,43.56640091060012,1.3877787807814457E-17,4286.427419474765
318.1756173159174,43.39043920871474,2.7755575615628914E-17,4478.473486452562
318.0604174359358,43.47874043057668,0,4274.886699769839
318.51613043499515,43.86534621907543,6.938893903907228E-18,4108.775484004449
318.6781301484632,43.88134501817726,-6.938893903907228E-18,4162.519872041106
317.9409655541991,43.80854397429801,-3.469446951953614E-18,3940.6210780939737
318.26496498113534,43.84054157250168,0,4030.534351086918
317.8517998138075,43.7997381268261,3.469446951953614E-18,3828.268260591523
317.96965639915146,42.167248304223236,0,4752.908230514773
317.90747065820324,42.1535085837789,0,4689.778805731273
317.90431279830307,41.83449660844648,1.3877787807814457E-17,4676.051373490617
317.7799413164065,41.80701716755782,8.326672684688674E-17,4549.880749855436
317.65754890266265,41.77997499480719,1.3877787807814457E-17,4411.383006146997
317.9326116074243,41.978603706942536,0,4710.096191679577
317.8195378407656,41.531545260937406,6.938893903907228E-18,4576.185847759658
317.85439630528236,41.58030495870268,0,4629.436194609533
317.8389691974546,41.50174491266972,6.938893903907228E-18,4570.286245981866
317.63719329966375,41.292672887071426,0,4382.176587480422
317.6843022890989,41.06641047218366,6.938893903907228E-18,4362.384131615614
317.5681043356647,41.22108569649072,0,4327.887830313593
317.70653669270433,40.95961960458778,6.938893903907228E-18,4351.458004454292
317.7199032237377,40.895420740920216,6.938893903907228E-18,4346.807208209731
317.56335174886783,40.81125715609507,0,4238.623378076366
317.4786865962785,40.76574035238809,0,4168.025662693054
317.73914515933996,40.993407179049306,2.7755575615628914E-17,4377.686666941312
317.48591539684054,40.731020739602606,0,4166.092078026228
317.4979400626928,40.67326679568306,0,4164.4565565940065
317.6393211212253,40.485069445428906,0,4219.626456515451
317.55525878988124,40.39796745711897,1.3877787807814457E-17,4155.9364760150165
317.8024078284268,41.31556206712784,-3.469446951953614E-18,4485.64296098074
317.41657200379984,41.064074022086245,0,4179.336353460267
317.5897167658787,40.23246730619663,-1.3877787807814457E-17,4156.735947616948
317.20055928844516,41.372707067914526,0,4066.803565253796
317.1773254885951,41.32110358114328,0,4034.064884784776
317.33525291614916,41.61705631046129,5.551115123125783E-17,4184.81849399108
317.2889935750939,41.569124251959046,-3.469446951953614E-18,4147.455857980546
317.3124557565747,41.62123498629782,3.469446951953614E-18,4168.693371961188
317.3752023057456,41.57413750772019,0,4210.927850654554
317.31861983217505,41.63492572116489,-1.0408340855860843E-17,4174.6438608705585
317.52262854035536,41.58271071619239,0,4325.12167967849
317.34578786583705,41.62797219930103,-1.0408340855860843E-17,4194.329593827179
317.11463162028537,41.388457445476114,0,3997.463231540538
316.8126912367708,41.71284086886599,2.7755575615628914E-17,3833.384232885909
316.8526065342195,41.75419948593234,2.7755575615628914E-17,3838.3673739215196
316.964053304543,41.55022815325708,-6.938893903907228E-18,3916.191750343253
316.7496710502506,41.78054530643787,0,3784.4287645864706
317.23697858661416,41.94160464429757,-1.3877787807814457E-17,4088.751668210254
317.25240128375236,41.88367049449786,6.938893903907228E-18,4096.113267700401
317.1933512645332,41.92033362536502,0,4049.1851859693807
317.52416052174846,41.714939905774116,0,4310.94720464932
317.3030035085577,41.69358721361732,-3.469446951953614E-18,4156.320576909848
317.0060339675732,41.829004852935746,5.551115123125783E-17,3924.023068393505
317.1643675710452,41.90620228143852,1.3877787807814457E-17,4030.3571833251763
317.1291693199064,41.960183079544244,-6.938893903907228E-18,4013.0576309835287
316.68345250182773,42.02929007977083,0,3698.527560734459
316.69050321170255,42.00280464220975,0,3704.886476303822
316.6813035654238,42.03736239049731,0,3706.1801013708864
317.97708399168016,44.578348597613136,1.3877787807814457E-17,3365.542633218261
317.94453991969726,44.80979342798999,1.3877787807814457E-17,3242.683190211411
318.17638481350383,44.89303746335321,0,3236.9023973563703
318.2426239382685,44.42196233165147,0,3563.7376412074836
318.4059549364303,44.325770684230804,-6.938893903907228E-18,3688.9993239611654
318.6340684182755,44.4076250729625,1.3877787807814457E-17,3674.761776853367
318.6669596270299,44.17205539775216,-1.3877787807814457E-17,3887.8845236074767
318.31922111178494,44.94427249976748,0,3244.8525486561
318.5472466980631,45.02611452928954,0,3258.7496012764213
318.58059461407333,44.79060907279815,-1.3877787807814457E-17,3415.737651251027
318.37271218983597,44.56385810378497,0,3498.6583340216494
318.1556593193751,45.040431694647154,0,3151.768392008762
318.49303038924324,45.408994123743526,-1.3877787807814457E-17,3015.052836855338
318.28551677669464,45.18229501423967,-6.938893903907228E-18,3098.702584131609
319.0055299087714,44.540786450949135,-1.3408575989533832E-17,3705.5812329460296
318.91856528987813,45.159255813944824,-6.704287994766915E-17,3288.5713230855804
317.8182882495071,44.67186926555078,0,3290.163756624952
318.8304014591113,45.7775565528399,0,2887.7881854103257
317.2448828448913,40.048101317412645,0,3968.938757313716
317.1813910302119,39.97912421114965,0,3946.9101686691397
317.1364577133326,40.06080564766453,-1.3877787807814457E-17,3920.541591318708
316.78432967812495,40.102065001339405,6.938893903907228E-18,3766.878037984905
316.75037482444054,40.06517666285735,6.938893903907228E-18,3780.4502467750763
316.72634488911905,40.108859163343425,6.938893903907228E-18,3741.856251788868
317.2538737864504,39.84736239022651,0,3964.7248816960646
316.7891379531234,39.99471162144647,6.938893903907228E-18,3790.4935484943107
317.1038819457785,39.89491883160108,2.7755575615628914E-17,3906.78334670436
316.70892366046866,40.02014438024819,0,3760.583909546768
317.54657053754613,40.01275213198563,0,4105.096577833921
317.49884023108825,39.769693282953966,0,4058.6012381188293
316.3244021197963,40.14206085266643,0,3597.5000743804776
316.32377651135863,40.15602868526616,0,3561.0769046146897
317.0548746939669,40.744033533335816,1.0408340855860843E-17,3946.3410648714757
316.9822943504254,40.6152516222926,3.469446951953614E-18,3897.9567938163173
317.02688994954667,40.74260020930682,1.3877787807814457E-17,3932.160961698668
317.20208991246386,40.75157360970513,-3.469446951953614E-18,4018.9075745438095
317.4358339157328,40.68970530178443,0,4126.093979103383
317.12037064589026,40.42945934218418,5.551115123125783E-17,3944.0405722597693
317.33908326113215,40.21963034690808,0,4032.056064916701
316.8347072168143,40.19379718963099,0,3778.311275043608
317.165904863567,40.21076048714434,-1.3877787807814457E-17,3944.5961295318093
317.0776825116266,40.78450226359559,2.0816681711721685E-17,3960.6084518045645
316.7420929612553,40.189053668092036,0,3732.96481538583
317.0510272528496,40.762512624667835,-6.938893903907228E-17,3945.5282073437506
316.6854825018993,40.46095122724938,2.7755575615628914E-17,3742.33791957849
316.33033117249647,40.16796403235391,0,3538.468578286055
316.314831528574,40.16558306566595,0,3566.624822193657
316.3084601083368,40.149921183553964,0,3572.0033584602734
317.19309824781044,39.50051144124508,-5.551115123125783E-17,3907.7359428403283
317.02966324324325,39.516972119049825,2.7755575615628914E-17,3840.9566038892913
316.81791887788654,39.53829836910462,0,3758.1297758729343
316.6182509534067,39.558408316673756,2.7755575615628914E-17,3671.917532071591
316.9335064125352,39.02730904473012,-1.3877787807814457E-17,3762.0734948006448
316.94965137616674,38.95593539632407,0,3763.3451434409976
316.92007547865967,38.9589141909889,-2.0816681711721685E-17,3763.42134275825
317.3196750300456,38.940940855779814,0,3917.7349221116315
317.3248307460907,38.91814846846453,-1.734723475976807E-18,3918.1066409191117
317.25589957858534,38.92509100652126,-1.734723475976807E-18,3889.66386498209
317.4410755330798,39.475535921425895,0,4007.561310932885
317.3314877684963,38.91747799336497,-3.469446951953614E-18,3920.813106519176
317.33693773914257,38.945231085495436,-1.734723475976807E-18,3925.1357201913484
316.9725572521025,38.854673109658215,-1.3877787807814457E-17,3782.365335988501
317.32846469784505,38.902083496083,0,3918.636142728449
316.87654899333114,39.04536797483651,1.3877787807814457E-17,3750.1462068964443
317.2219000039127,38.359420065304036,0,3866.90276808084
316.8850856137474,38.9764137313915,6.938893903907228E-18,3763.010229287878
316.81927732908395,39.06800389296598,-2.7755575615628914E-17,3740.3553665740255
316.8942475842954,38.90240824481681,4.163336342344337E-17,3767.447868558991
316.94428086888774,38.49826619352098,0,3781.2388646322834
316.46660051042727,39.16308858535351,1.9081958235744878E-17,3611.8742356636153
316.4513775948186,39.19332485749051,4.85722573273506E-17,3605.997959358308
316.4387522590224,39.21840172835869,-1.9081958235744878E-17,3604.2233930344614
316.7532021200716,38.59383073180563,-2.7755575615628914E-17,3711.905424628153
316.4412283996642,39.19840079165323,4.336808689942018E-17,3604.8794982684635
316.4438859299898,39.176934686321836,2.0816681711721685E-17,3605.8781845778476
316.3820331445239,39.67654832952374,-2.7755575615628914E-17,3586.5873498755927
316.50042365480454,38.72025325378269,-2.7755575615628914E-17,3623.5976428942304
316.9570082682819,37.01050183790673,0,3783.267211522534
316.6787957204741,37.14770336755271,0,3697.8438383769876
316.9898503971462,37.17774505576722,1.3877787807814457E-17,3797.2094670430865
315.42686899643513,38.218805756510584,0,3301.620523285976
316.0066986007623,38.3827544502158,2.7755575615628914E-17,3471.479454215947
315.8049436116836,38.059221724915155,2.7755575615628914E-17,3419.508989922924
316.3540530899544,38.48097005412887,-2.7755575615628914E-17,3579.6436252297376
316.61431595832494,38.371113967171354,2.7755575615628914E-17,3665.8772209752588
316.28427190537195,38.24393124324213,2.7755575615628914E-17,3564.061284739264
316.4753964846034,38.14834378371418,0,3628.567958956329
316.87464125098626,38.26123153112934,0,3754.351919415315
316.12756255915696,38.576570950261704,-1.3877787807814457E-17,3504.7474397145834
315.8404146912888,38.465918303503855,0,3419.323138139017
315.947457157467,37.99906723351104,2.7755575615628914E-17,3468.0799604508875
315.3181902125156,38.26467870800552,4.163336342344337E-17,3268.0611013921575
316.51721549857325,37.33580169757144,1.3877787807814457E-17,3647.8118232828483
317.0398469025289,37.89576068906595,-3.469446951953614E-18,3804.6861102760295
317.1326089118443,37.904719652139,-1.9081958235744878E-17,3833.613798136293
316.3533050087549,37.526612732763056,6.938893903907228E-18,3594.0598735627927
316.1130874239518,37.8062541765675,0,3519.984195347024
316.41392477661344,37.835309074724414,1.3877787807814457E-17,3610.59211269869
316.23233632802015,37.66743446554124,0,3556.3801752345353
316.3896960964876,37.71192844841044,0,3603.5462566734827
317.050499227681,37.486589394696544,2.7755575615628914E-17,3812.1840130896444
317.14159279536267,37.95046862275856,-5.204170427930421E-18,3836.1380982404426
317.13619961579684,37.923004730000294,5.724587470723463E-17,3834.543101086836
316.484339224865,34.60351134923122,6.938893903907228E-18,3804.342305044376
316.4539206684662,34.62838416858887,0,3796.9886126586534
316.4933975359682,34.64963933026273,6.938893903907228E-18,3803.184682196455
316.8612538750498,36.95573001519229,0,3758.016698079393
316.6411845933999,35.40222096542886,0,3791.0590172364386
316.5835922626775,35.369277965932305,0,3778.065873876334
316.61989342148115,35.42420236611692,0,3783.8076523681425
316.799096430841,36.206361401667806,-1.3877787807814457E-17,3783.049763180302
316.72242306886375,36.1625039905623,1.3877787807814457E-17,3765.1260911334048
316.7707512378099,36.235625504554115,2.7755575615628914E-17,3773.6958227977307
316.6563258554934,35.479325388392816,-6.938893903907228E-18,3790.032109383355
316.8192541750185,36.3090114465229,0,3782.5780977335903
316.5972895508115,35.4475390213368,1.3877787807814457E-17,3776.3471045822453
316.74065843315674,36.26669387408473,0,3763.744942520868
317.35787120496695,47.10951246462237,0,2286.089932631913
317.66723584801235,47.18939318049729,2.7755575615628914E-17,2300.056482088742
317.72848319586706,46.77428075656919,2.7755575615628914E-17,2431.381005293236
318.09413633203917,46.44353450873113,1.3877787807814457E-17,2576.373976427607
318.2490872229431,46.48351449244162,0,2559.8168788375547
318.27944232748916,46.27591865470454,-1.3877787807814457E-17,2648.6001257423814
317.973169329059,47.26830956755148,1.3877787807814457E-17,2302.3977166656564
318.12794197945306,47.30826325296262,-2.7755575615628914E-17,2304.250412872902
318.15883422276175,47.100746666771585,0,2367.5501394529088
318.01409276944037,46.99094525501816,1.3877787807814457E-17,2387.620058047105
317.606808000627,47.59895132594396,2.7755575615628914E-17,2172.3635469718906
317.31804289048966,47.379454408930506,0,2214.3616329511196
318.03609193700896,47.925259793454096,-1.3877787807814457E-17,2110.885017370664
317.89170938194036,47.81551133494736,1.3877787807814457E-17,2131.4338539098662
318.7108604448964,46.60254200759918,-1.1679181328448507E-17,2563.8844455081503
318.58918524965634,47.427212576973965,-5.839590664224254E-17,2308.828867162779
317.17752406424484,47.27264285843384,-1.3877787807814457E-17,2237.7808759742306
318.465375873391,48.25156826096423,0,2047.2263489584902
316.0675398514528,35.478360729448845,2.7755575615628914E-17,3626.270033065745
316.15941305323634,35.94062763730499,-2.7755575615628914E-17,3622.531201650371
316.2301205686311,36.29639780607299,5.551115123125783E-17,3620.0571628710486
316.3186619086308,36.74190020138051,0,3619.6099973968558
315.82241424844545,36.32011882981574,0,3509.531895634692
315.64238373373917,36.33059330102781,-8.326672684688674E-17,3459.74284935862
315.673605987994,36.48769041586107,0,3459.0903461306098
315.726108906057,35.769867008970024,0,3516.1647243696198
316.0001641978417,35.13935507322947,2.7755575615628914E-17,3635.294551124463
315.5143571325994,35.68641785178555,0,3463.540925714997
315.67904536610024,35.50096397706781,-2.7755575615628914E-17,3521.4502909053977
315.3222378581473,36.349219914205165,0,3373.823734135152
315.2375826651137,35.9980909830534,0,3371.090581082669
315.8649397122432,36.56309303360002,-2.7755575615628914E-17,3507.2287852653067
315.02855006735706,36.233480630341624,0,3302.041535253001
315.7031800137869,37.65368545974354,0,3403.325696947346
315.7334466455984,37.86839688845194,1.3877787807814457E-17,3407.3918939552086
316.30843804061954,37.208326545845665,2.7755575615628914E-17,3586.322613945101
315.6554671051689,37.3152101764362,0,3397.92573981936
316.0588250028112,37.249185252221736,-1.3877787807814457E-17,3513.6096875820276
315.05699397879107,37.41317315929698,-3.469446951953614E-18,3233.15157878651
315.0332175902832,37.4408516642501,-3.469446951953614E-18,3218.084782099634
