% Model:              2.mph
% Version:            COMSOL 6.0.0.405
% Date:               Feb 15 2023, 15:56
% Dimension:          3
% Nodes:              39145
% Expressions:        1
% Description:        Slice
% x,y,z,Electric field norm
319.2215131898308,42.96551522283037,0,7454.13993313653
318.867549053474,42.49999999999999,0,7180.022222299691
318.8048993191466,42.96546929683438,0,5721.668099035511
319.15852411155606,43.430938593668735,0,5967.7686690266455
318.7415708969247,43.43084674167675,0,4381.964351066262
318.45127452673705,42.49999999999999,0,5762.896862760981
318.38828544846245,42.96542337083839,0,4605.331459397933
319.2838235802111,42.499999999999986,0,8942.59427422315
319.094856345387,43.89627011251511,0,4383.454255568274
318.0350000000001,42.50000000000001,0,4897.780318828081
314.2243347659971,39.72441101787927,0,2858.3384569322225
314.03748737383376,40.016768874379544,0,2784.5672268981325
314.6648045609826,39.91169283810474,-2.7755575615628914E-17,2996.5235728665803
314.5710136796464,39.59337035618811,-2.7755575615628914E-17,2979.156324336468
314.9028559430309,39.871819077003025,0,3077.623622711805
314.73187977542216,40.13934342024346,-1.3877787807814457E-17,3014.5375116112036
314.20299411506585,40.15564551990475,0,2834.602411242494
314.3998655906374,39.449760057823916,2.7755575615628914E-17,2927.894733566558
313.9436210989104,40.16364030039466,0,2757.702157282323
315.20432426434627,40.12478103423044,-1.3877787807814457E-17,3171.001045817247
317.4050236953443,41.97138711511292,-1.0408340855860843E-17,4269.269473607589
317.39549413576276,41.99902103810881,1.9081958235744878E-17,4258.294749720361
317.4235928459578,41.986968482543936,5.204170427930421E-18,4285.241420796397
317.44109865289437,42.00165759868789,-6.938893903907228E-18,4300.752126752453
317.2386091757467,42.45395779223545,-6.938893903907228E-18,4085.0308414416904
317.7292964229789,42.24348424127197,0,4555.062643665708
317.3729624512106,42.06435866788618,-5.204170427930421E-18,4234.613804714834
317.4149711170697,42.000147072202424,3.9898639947466563E-17,4276.459185819102
316.9587064507628,41.97376877661945,5.551115123125783E-17,3852.732194296771
316.76535692999335,42.26930973226298,1.3877787807814457E-17,3676.6126764644414
316.96667583501517,42.43823635121582,-6.938893903907228E-18,3842.3024820813876
317.12247066738644,42.447243408834055,0,3981.552089889775
317.5787353336933,42.473621704417035,2.7755575615628914E-17,4392.2943171178995
317.1178892689365,41.730452723815894,0,3993.720124612583
316.6662060010797,42.420865113251075,-5.551115123125783E-17,3602.1829368695358
317.1032292500574,42.52375444296056,0,3946.6505016720785
