% Model:              2.mph
% Version:            COMSOL 6.0.0.405
% Date:               Feb 15 2023, 15:56
% Dimension:          3
% Nodes:              39406
% Expressions:        1
% Description:        Slice
% x,y,z,Electric field norm
319.2215131898307,42.96551522283038,0,7001.970859495514
318.867549053474,42.499999999999986,0,6988.105782831257
318.80489931914656,42.965469296834385,0,5643.91870136242
319.158524111556,43.43093859366877,0,5635.835561319647
318.7415708969247,43.43084674167678,0,4442.456568751023
318.451274526737,42.499999999999986,0,5871.60070873467
318.38828544846245,42.96542337083839,0,4750.699820964776
319.2838235802111,42.499999999999986,0,8369.40128257902
319.09485634538703,43.896270112515175,0,4365.754420585788
318.035,42.49999999999999,0,5083.566437503227
318.6153799590238,43.66743594858951,1.734723475976807E-17,4306.942163256406
318.6300999454369,43.64729071967296,-3.2959746043559335E-17,4378.586624965939
318.5791623698941,43.65015079761312,1.214306433183765E-17,4301.839090031856
318.13590357266054,43.43860178466384,-6.938893903907228E-18,4261.208835569722
318.1652384465196,43.39829740444952,3.469446951953614E-17,4324.624833076838
318.0634683944012,43.40403148271107,-6.938893903907228E-18,4257.892147301519
318.60824213566065,43.635603234117184,-1.9081958235744878E-17,4373.916845437628
318.12155408286594,43.374941092686385,6.938893903907228E-18,4321.680597795864
317.7002720973154,43.14929019978739,0,4245.468385789377
317.65642718629726,43.20976762073816,6.938893903907228E-18,4147.680976398025
317.91819406824567,42.7265749169904,-1.734723475976807E-17,4977.329092296519
318.25491976566417,43.170182231762396,-1.734723475976807E-17,4649.959511229055
317.80138813649137,42.9531498339808,6.938893903907228E-18,4580.67038593524
318.24836100723894,43.18025201790266,-3.469446951953614E-18,4633.58227265916
318.2715301227372,43.19201394749723,3.469446951953614E-18,4636.595934661996
318.276761947491,43.181860387643965,-3.469446951953614E-18,4650.617925139405
317.92342403243845,42.71643006659579,-1.0408340855860843E-17,4994.684053047533
317.811848064877,42.93286013319158,1.734723475976807E-17,4614.17766252257
317.90007388693823,42.71467630661077,1.734723475976807E-17,4715.6207529679195
317.76486476389016,42.92918921732969,2.0816681711721685E-17,4426.380132478893
317.9050450006263,42.70706260191661,3.469446951953614E-18,4726.386102727079
317.77482018675033,42.91396316914262,-6.938893903907228E-18,4447.356274671862
317.6443253167426,43.12070155656977,-1.3877787807814457E-17,4166.311204717083
318.4135342315982,44.05487158767289,-6.938893903907228E-18,3898.849516958935
318.665542648135,44.32408001733282,0,3776.3566529209215
318.71281454083055,43.98520366178397,-1.3877787807814457E-17,4082.3649727703432
318.3952716558789,44.185789872298365,-1.3877787807814457E-17,3769.890091219183
318.3307727362742,44.074137211052786,-2.0816681711721685E-17,3847.778249960121
