% Model:              2.mph
% Version:            COMSOL 6.0.0.405
% Date:               Feb 15 2023, 15:56
% Dimension:          3
% Nodes:              40373
% Expressions:        1
% Description:        Slice
% x,y,z,Electric field norm
318.8675490534741,42.5,-1.693254984363061E-17,6935.996775056434
318.804777824263,42.96636209966534,-3.4014106591546096E-17,5651.62890442161
319.22139299801165,42.966408203470266,-1.6957384327678088E-17,6948.451553431665
318.74132530102855,43.4326319917208,-1.7031887779820527E-17,4480.245438431431
319.15828112178895,43.43272419933067,-8.525877683529257E-17,5651.263169842785
318.4512745267371,42.50000000000001,-8.515943889910264E-17,5847.759039817771
318.38816265051435,42.96631599586041,-8.518427338315011E-17,4781.449574099689
319.2838235802111,42.499999999999986,0,8264.859745144782
319.0944879515428,43.89894798758119,0,4355.535669601707
318.035,42.50000000000001,0,4969.913275296804
317.78671066571087,42.14540608213975,6.938893903907228E-18,4590.402347159518
317.7128626134156,42.039940133452404,0,4525.554036383488
317.6661739403554,42.34368721374277,-6.938893903907228E-18,4473.058025799217
317.53842133142194,41.790812164279494,1.3877787807814457E-17,4374.004138702887
317.39072522683125,41.579880266904794,2.7755575615628914E-17,4252.858419773312
317.29734788071084,42.18737442748554,1.3877787807814457E-17,4127.696360138378
317.0249063759631,41.872510473045786,0,3893.081415347743
316.9653752403023,41.97043831130101,3.469446951953614E-18,3836.502700538481
317.0412882941988,42.078853387908936,0,3888.9287338122995
317.4484818504352,42.251426766760325,0,4265.750230116249
317.2901319971328,41.436218246419216,0,4147.892630169303
316.92852182106617,42.031061641228284,3.469446951953614E-18,3812.785656390033
317.2013238608813,42.45169528038502,4.163336342344337E-17,4022.0579585776222
317.16703849240315,42.371819150768296,6.938893903907228E-18,3990.825271124885
316.9891374927606,42.623626799295906,-6.938893903907228E-18,3818.06586718391
317.2419892152949,42.33975765080911,2.0816681711721685E-17,4064.4915844080597
317.3481680128209,42.793804554236544,1.3877787807814457E-17,4136.021415904608
317.53107712215,42.715561941289884,-5.551115123125783E-17,4302.274517435707
316.6613360256418,43.08760910847309,1.3877787807814457E-17,3520.018834966175
317.02715424430005,42.93112388257977,2.7755575615628914E-17,3847.8173808956676
316.5981615965469,42.94042886480531,2.7755575615628914E-17,3488.5491827366227
316.73806633744493,42.555319592098996,4.163336342344337E-17,3616.379733359612
316.52323136645,43.14668582386964,0,3427.6433639018123
317.1022502656057,41.16789532603531,1.3877787807814457E-17,4009.1321576711575
317.0923893907909,41.35891370983777,-1.3877787807814457E-17,4002.8339152132717
316.9639614249657,41.88569635332921,0,3855.558754276176
316.94522234733995,41.962559836954746,0,3835.3085728629703
316.1398288463475,40.49013198619639,-6.938893903907228E-18,3486.574027588893
316.4218743692942,40.71350814929646,0,3630.9274123763175
316.1747473184542,40.42547269074726,0,3504.150517953458
316.37780968456076,40.830003845933376,0,3610.1617581330624
315.9546869121818,40.92243879367358,-8.673617379884035E-19,3392.3967305339847
316.2067056666344,41.28235887550659,0,3540.5671366310016
316.22407986529083,41.236425961468186,0,3550.789558473156
316.44602384534136,40.92742376368379,0,3649.94858560133
