% Model:              2.mph
% Version:            COMSOL 6.0.0.405
% Date:               Feb 15 2023, 14:33
% Dimension:          3
% Nodes:              41632
% Expressions:        1
% Description:        Slice
% x,y,z,Electric field norm
318.8675490534741,42.49999999999999,-1.7088132929535494E-17,6721.226397078333
318.80925506384176,42.93343645612305,-3.432800382771332E-17,5473.225400451742
319.22582383406217,42.93347623322986,-1.7113422590975882E-17,6916.324097860069
318.7503725872426,43.36679335803247,-1.7189291575297052E-17,4346.937866098046
319.16723560094647,43.3668729122461,-8.604761652224682E-17,5651.610731305787
318.4512745267371,42.49999999999999,-8.594645787648527E-17,5529.273108734376
318.39268629362147,42.93339667901624,-8.597174753792565E-17,4518.567948479769
319.2838235802111,42.499999999999986,0,8211.45846863509
319.1080588808639,43.800190037048694,0,4325.103629365647
318.035,42.49999999999999,0,4673.341536158989
317.2505612757549,42.04896800838218,-6.938893903907228E-18,3867.0155233286155
317.29172543565176,42.236637200339786,0,3901.743811416088
317.4463330413066,42.1615317136025,0,4042.18897671211
317.6427806378775,42.274484004191095,6.938893903907228E-18,4217.546048949864
317.663362717826,42.3683186001699,2.7755575615628914E-17,4223.33002143622
317.74066652065335,42.33076585680125,2.7755575615628914E-17,4305.680756125357
317.1432964128802,42.18404467953664,-1.3877787807814457E-17,3773.958408741918
317.58914820644014,42.34202233976832,-1.3877787807814457E-17,4158.769906928723
317.1519995619599,41.992297570403736,0,3854.2563890942574
316.92008815347754,42.104955800509686,0,3660.100202054451
317.9685380513178,41.83648079558523,-1.3877787807814457E-17,4540.715053530474
317.7521183341994,42.0669284132462,1.3877787807814457E-17,4322.555469526477
317.99836271258715,42.134233658836735,-1.3877787807814457E-17,4544.709046956986
317.87416681479704,41.83524395887656,0,4453.633482553272
317.96172542517434,41.76846731767348,-2.7755575615628914E-17,4539.512072764652
317.953356641375,41.684918025505795,-1.3877787807814457E-17,4543.261641017608
317.91593680357215,41.755952049538756,0,4498.269583132994
317.5984218034322,41.83163002347779,2.0816681711721685E-17,4202.30637167673
317.3054181990261,41.944833190199866,0,3922.4845774141645
317.6183277381492,42.030359826447125,1.3877787807814457E-17,4203.218748965315
317.36665237864327,41.82859243551038,-6.938893903907228E-18,4030.324036213508
317.58169045073646,41.66459348528387,4.163336342344337E-17,4206.222039099706
317.23829276371134,41.92648599405751,-6.938893903907228E-18,3925.486335027901
317.72625557543864,41.554340782310184,2.0816681711721685E-17,4331.875748941247
317.9250881377616,41.40270097651023,0,4504.157698418068
317.89954471028585,41.14768957505775,6.938893903907228E-18,4355.444361998615
317.8920849116665,41.07321508637416,-2.0816681711721685E-17,4327.078127979462
317.85513236439516,41.14361884994478,-6.938893903907228E-18,4313.53314759467
317.8860461816616,41.012927757941036,6.938893903907228E-18,4306.107975382866
317.85908168557137,40.743729196238085,2.7755575615628914E-17,4213.915676949151
317.6586457341747,41.12560937433702,1.3877787807814457E-17,4125.096799291759
317.8057100700538,41.13908892542309,1.3877787807814457E-17,4263.775571016713
317.5666564798035,41.51450266443993,2.0816681711721685E-17,4149.299925088679
317.54868722464136,41.335107595147804,-1.3877787807814457E-17,4075.69701898141
317.29320707266913,41.82186062151896,-6.938893903907228E-18,4003.8517142829965
317.5264893411887,41.11349624820106,0,3995.7442221034667
317.2272069329257,41.815811212938414,-6.938893903907228E-18,3933.2065923050604
317.5997938528884,40.941475260237816,1.3877787807814457E-17,4021.1997032483105
317.37589670742415,41.466886415320786,-1.3877787807814457E-17,3956.653375092484
317.8175110871308,40.43056627438351,2.1684043449710089E-19,4176.378053709315
317.82632674218775,40.41672202287775,0,4165.983922758146
317.4646435354875,41.08893782967263,6.938893903907228E-18,3966.665157158059
317.10175982619,41.765997284322495,-1.3877787807814457E-17,3798.0556312693197
317.52392572959616,40.97833057730691,6.938893903907228E-18,3998.4837563505744
317.2220069415369,41.54164318890831,-1.3877787807814457E-17,3843.9627161671533
319.03170824631457,44.35289094574102,2.3908065690734044E-17,3700.971020165286
318.5135563426408,43.95590440716852,0,3830.4451781330117
318.4305598454647,43.97764316596095,6.938893903907228E-18,3780.9343440901466
317.91905380441773,44.11161877728833,-6.938893903907228E-18,3472.741213293778
317.75306081006556,44.1550962948732,-1.3877787807814457E-17,3378.595660901412
318.25626649656226,44.469400624123026,-6.938893903907228E-18,3337.963519634978
318.36445649395745,44.45312575263537,0,3381.2744151289253
318.9544004404838,44.90545793996617,1.1954032845367022E-16,3305.214903824018
318.43672712245075,44.50853835862725,-6.938893903907228E-18,3369.1383195449516
318.3536638115452,44.5302677697458,0,3326.7098959538316
317.841745998587,44.664185771513466,0,3086.4568655332528
317.6973383690593,44.55337925487748,6.938893903907228E-18,3117.7059304316863
318.28673691621566,45.005635137300814,0,3009.48072334274
